seed	phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	accuracy	ties	tie_rate	mean_delta_good_minus_bad	score_mode
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	4.878019859790802	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	4.939447029829025	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	4.343482010364532	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	4.54981008887291	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	4.355861877202988	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	4.353996772766113	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	5.6496310603618625	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	5.471797572374344	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	5.774981380701065	bos_eos
seed_42	1_7_tran_AV_order	07_1_7_tran_AV_order	fig:heatmap-7-tran-av-order	1.7 Transitive A--V order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	5.5586696434021	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	1.0	0	0.0	2.9477234506607055	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	1.0	0	0.0	2.8815046548843384	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	1.0	0	0.0	2.9726863718032837	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	1.0	0	0.0	2.793619055747986	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	1.0	0	0.0	3.039388039112091	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	1.0	0	0.0	3.090301990509033	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	1.0	0	0.0	2.8134894227981566	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	1.0	0	0.0	3.2083690643310545	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	1.0	0	0.0	2.9154834079742433	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	1.0	0	0.0	3.0721924233436586	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	1.0	0	0.0	3.1213816356658937	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	1.0	0	0.0	2.8693065547943117	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	1.0	0	0.0	2.8613586902618406	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	1.0	0	0.0	3.169948492050171	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	1.0	0	0.0	3.0146690583229065	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	1.0	0	0.0	3.278296461105347	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	1.0	0	0.0	2.683839852809906	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.64644912481308	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.556786894798279	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	1.0	0	0.0	2.747319233417511	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	1.0	0	0.0	2.846628520488739	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.9312617135047914	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.8982593059539794	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	1.0	0	0.0	3.2157923007011413	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	1.0	0	0.0	2.6534630346298216	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.652515161037445	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.6149191737174986	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	1.0	0	0.0	2.5852661657333376	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	1.0	0	0.0	2.8479165959358217	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	1.0	0	0.0	2.840857207775116	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.75631121635437	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	1.0	0	0.0	2.8261013627052307	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.2530834889411926	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.2467662286758423	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.0022470688819887	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.3010546708106996	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.2722723388671877	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.0061061668395994	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.5803859853744506	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	2.7469890022277834	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	1.796407127380371	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	1.9896547842025756	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	1.9480761122703552	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	2.059990541934967	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	1.9441194772720336	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.144166328907013	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.070982801914215	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	2.0992418003082274	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.1503874230384827	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.1563576793670656	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.765622591972351	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	2.9281423401832583	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.3175848603248594	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	1.8483917593955994	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.7560343599319457	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	2.5483975553512574	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	1.9935836052894593	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.036579291820526	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	1.9157528233528138	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	2.0814926195144654	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	1.7206072044372558	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	1.8265640425682068	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	1.6345422840118409	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	1.8019458484649657	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	3.5391264247894285	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.243007286787033	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.374690041542053	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.391051986217499	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	4.5014764654636386	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	4.442228770256042	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	4.544818143844605	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	4.340659047365189	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	3.6654751908779146	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.5980567467212676	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.5919527781009672	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.544010398387909	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	4.17077598452568	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.932982919216156	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.9900962471961976	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	3.9755296897888184	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	3.1615685629844665	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	3.262629108428955	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.8629306864738466	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	3.2841604113578797	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	4.143305251598358	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	4.296504071950912	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	4.047237451076508	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	4.213314960002899	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	3.585831254720688	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	3.4816659438610076	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	3.4971825850009917	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	3.4365954649448396	bos_eos
seed_42	1_8_tran_VP_order	08_1_8_tran_VP_order	fig:heatmap-8-tran-vp-order	1.8 Transitive V--P order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	3.8488282680511476	bos_eos
